"1","2017000030","5","16"
"1","2017000030","10","31"
"1","2017000031","5","16"
"1","2017000031","10","32"
"1","2017000032","5","16"
"1","2017000032","10","32"
"1","2017000033","5","16"
"1","2017000033","10","33"
"1","2017000034","5","18"
"1","2017000034","10","36"
"1","2017000035","5","18"
"1","2017000035","10","36"
"1","2017000036","5","18"
"1","2017000036","10","36"
"1","2017000037","5","24"
"1","2017000037","10","48"
"1","2017000038","5","24"
"1","2017000038","10","49"
"1","2017000039","5","25"
"1","2017000039","10","49"
"1","2017000040","5","25"
"1","2017000040","10","51"
"1","2017000041","5","25"
"1","2017000041","10","51"
"1","2017000042","5","26"
"1","2017000042","10","51"
"1","2017000043","5","28"
"1","2017000043","10","56"
"1","2017000044","5","28"
"1","2017000044","10","56"
"2","2017000000","5","16"
"2","2017000000","10","32"
"2","2017000000","15","47"
"2","2017000000","20","63"
"2","2017000000","25","79"
"2","2017000000","30","95"
"2","2017000000","35","110"
"2","2017000000","40","126"
"2","2017000000","41","130"
"2","2017000001","5","17"
"2","2017000001","10","34"
"2","2017000001","15","51"
"2","2017000001","20","68"
"2","2017000001","25","85"
"2","2017000001","30","101"
"2","2017000001","35","118"
"2","2017000001","40","135"
"2","2017000001","41","139"
"2","2017000002","5","17"
"2","2017000002","10","34"
"2","2017000002","15","51"
"2","2017000002","20","68"
"2","2017000002","25","85"
"2","2017000002","30","102"
"2","2017000002","35","119"
"2","2017000002","40","136"
"2","2017000002","41","140"
"2","2017000003","5","17"
"2","2017000003","10","35"
"2","2017000003","15","52"
"2","2017000003","20","70"
"2","2017000003","25","87"
"2","2017000003","30","104"
"2","2017000003","35","122"
"2","2017000003","40","139"
"2","2017000003","41","143"
"2","2017000004","5","17"
"2","2017000004","10","35"
"2","2017000004","15","52"
"2","2017000004","20","70"
"2","2017000004","25","87"
"2","2017000004","30","105"
"2","2017000004","35","122"
"2","2017000004","40","140"
"2","2017000004","41","144"
"2","2017000005","5","19"
"2","2017000005","10","37"
"2","2017000005","15","56"
"2","2017000005","20","75"
"2","2017000005","25","93"
"2","2017000005","30","112"
"2","2017000005","35","131"
"2","2017000005","40","150"
"2","2017000005","41","154"
"2","2017000006","5","19"
"2","2017000006","10","38"
"2","2017000006","15","57"
"2","2017000006","20","77"
"2","2017000006","25","96"
"2","2017000006","30","115"
"2","2017000006","35","134"
"2","2017000006","40","153"
"2","2017000006","41","158"
"2","2017000007","5","20"
"2","2017000007","10","39"
"2","2017000007","15","59"
"2","2017000007","20","79"
"2","2017000007","25","98"
"2","2017000007","30","118"
"2","2017000007","35","137"
"2","2017000007","40","157"
"2","2017000007","41","162"
"2","2017000008","5","22"
"2","2017000008","10","43"
"2","2017000008","15","65"
"2","2017000008","20","86"
"2","2017000008","25","108"
"2","2017000008","30","129"
"2","2017000008","35","151"
"2","2017000008","40","172"
"2","2017000008","41","177"
"2","2017000009","5","22"
"2","2017000009","10","43"
"2","2017000009","15","65"
"2","2017000009","20","86"
"2","2017000009","25","108"
"2","2017000009","30","130"
"2","2017000009","35","151"
"2","2017000009","40","173"
"2","2017000009","41","178"
"2","2017000010","5","22"
"2","2017000010","10","44"
"2","2017000010","15","65"
"2","2017000010","20","87"
