9,2018000015,5.0,15.932076684659076
9,2018000015,10.0,31.864153369318153
9,2018000015,15.0,47.79623005397723
9,2018000015,20.0,63.728306738636306
9,2018000015,21.1,67.2333636092613
9,2018000016,5.0,17.816688738546098
9,2018000016,10.0,35.633377477092196
9,2018000016,15.0,53.450066215638294
9,2018000016,20.0,71.26675495418439
9,2018000016,21.1,75.18642647666455
9,2018000017,5.0,17.88870399726004
9,2018000017,10.0,35.77740799452008
9,2018000017,15.0,53.66611199178013
9,2018000017,20.0,71.55481598904016
9,2018000017,21.1,75.49033086843738
9,2018000018,5.0,18.831373083323452
9,2018000018,10.0,37.662746166646905
9,2018000018,15.0,56.49411924997035
9,2018000018,20.0,75.32549233329381
9,2018000018,21.1,79.46839441162497
9,2018000019,5.0,19.40625673255173
9,2018000019,10.0,38.81251346510346
9,2018000019,15.0,58.21877019765518
9,2018000019,20.0,77.62502693020691
9,2018000019,21.1,81.8944034113683
9,2018000020,5.0,19.464097591171694
9,2018000020,10.0,38.92819518234339
9,2018000020,15.0,58.39229277351509
9,2018000020,20.0,77.85639036468677
9,2018000020,21.1,82.13849183474456
9,2018000021,5.0,19.869892747278598
9,2018000021,10.0,39.739785494557196
9,2018000021,15.0,59.609678241835795
9,2018000021,20.0,79.47957098911439
9,2018000021,21.1,83.8509473935157
9,2018000022,5.0,21.56463992575364
9,2018000022,10.0,43.12927985150728
9,2018000022,15.0,64.69391977726092
9,2018000022,20.0,86.25855970301455
9,2018000022,21.1,91.00278048668036
9,2018000023,5.0,21.78854589857653
9,2018000023,10.0,43.57709179715306
9,2018000023,15.0,65.3656376957296
9,2018000023,20.0,87.15418359430612
9,2018000023,21.1,91.94766369199297
9,2018000024,5.0,21.877752405165715
9,2018000024,10.0,43.75550481033143
9,2018000024,15.0,65.63325721549714
9,2018000024,20.0,87.51100962066286
9,2018000024,21.1,92.32411514979933
9,2018000025,5.0,23.516090919449613
9,2018000025,10.0,47.03218183889923
9,2018000025,15.0,70.54827275834884
9,2018000025,20.0,94.06436367779845
9,2018000025,21.1,99.23790368007737
9,2018000026,5.0,24.23694804313447
9,2018000026,10.0,48.47389608626894
9,2018000026,15.0,72.7108441294034
9,2018000026,20.0,96.94779217253787
9,2018000026,21.1,102.27992074202746
9,2018000027,5.0,25.633483450079584
9,2018000027,10.0,51.26696690015917
9,2018000027,15.0,76.90045035023874
9,2018000027,20.0,102.53393380031834
9,2018000027,21.1,108.17330015933584
9,2018000028,5.0,27.57009800511445
9,2018000028,10.0,55.1401960102289
9,2018000028,15.0,82.71029401534334
9,2018000028,20.0,110.2803920204578
9,2018000028,21.1,116.34581358158297
9,2018000029,5.0,28.26853241196833
9,2018000029,10.0,56.53706482393666
9,2018000029,15.0,84.805597235905
9,2018000029,20.0,113.07412964787332
9,2018000029,21.1,119.29320677850636
9,2018000046,5.0,27.424047084666906
9,2018000046,10.0,30.05557953462614
9,2018000046,15.0,79.72541102473862
9,2018000046,20.0,87.33477249739705
