5,2018000000,5.0,15.008810912691844
5,2018000000,10.0,30.01762182538369
5,2018000000,15.0,45.026432738075535
5,2018000000,20.0,60.03524365076738
5,2018000000,25.0,75.04405456345923
5,2018000000,30.0,90.05286547615107
5,2018000000,35.0,105.06167638884293
5,2018000000,40.0,120.07048730153475
5,2018000000,41.195,123.6575931096681
5,2018000001,5.0,15.713235382078835
5,2018000001,10.0,31.42647076415767
5,2018000001,15.0,47.139706146236506
5,2018000001,20.0,62.85294152831534
5,2018000001,25.0,78.56617691039418
5,2018000001,30.0,94.27941229247301
5,2018000001,35.0,109.99264767455185
5,2018000001,40.0,125.70588305663068
5,2018000001,41.195,129.4613463129475
5,2018000002,5.0,17.094035481231106
5,2018000002,10.0,34.18807096246221
5,2018000002,15.0,51.28210644369332
5,2018000002,20.0,68.37614192492443
5,2018000002,25.0,85.47017740615553
5,2018000002,30.0,102.56421288738665
5,2018000002,35.0,119.65824836861775
5,2018000002,40.0,136.75228384984885
5,2018000002,41.195,140.8377583298631
5,2018000003,5.0,17.374040548060616
5,2018000003,10.0,34.74808109612123
5,2018000003,15.0,52.12212164418185
5,2018000003,20.0,69.49616219224247
5,2018000003,25.0,86.87020274030309
5,2018000003,30.0,104.2442432883637
5,2018000003,35.0,121.61828383642433
5,2018000003,40.0,138.99232438448493
5,2018000003,41.195,143.14472007547144
5,2018000004,5.0,18.006307078789142
5,2018000004,10.0,36.012614157578284
5,2018000004,15.0,54.018921236367426
5,2018000004,20.0,72.02522831515657
5,2018000004,25.0,90.0315353939457
5,2018000004,30.0,108.03784247273485
5,2018000004,35.0,126.04414955152399
5,2018000004,40.0,144.05045663031314
5,2018000004,41.195,148.35396402214374
5,2018000005,5.0,20.099750556693266
5,2018000005,10.0,40.19950111338653
5,2018000005,15.0,60.29925167007979
5,2018000005,20.0,80.39900222677306
5,2018000005,25.0,100.49875278346633
5,2018000005,30.0,120.59850334015958
5,2018000005,35.0,140.69825389685286
5,2018000005,40.0,160.79800445354613
5,2018000005,41.195,165.6018448365958
5,2018000006,5.0,25.62965592947521
5,2018000006,10.0,51.25931185895042
5,2018000006,15.0,76.88896778842563
5,2018000006,20.0,102.51862371790084
5,2018000006,25.0,128.14827964737603
5,2018000006,30.0,153.77793557685126
5,2018000006,35.0,179.40759150632647
5,2018000006,40.0,205.03724743580167
5,2018000006,41.195,211.16273520294624
5,2018000007,5.0,25.638663443720706
5,2018000007,10.0,51.27732688744141
5,2018000007,15.0,76.9159903311621
5,2018000007,20.0,102.55465377488282
5,2018000007,25.0,128.19331721860354
5,2018000007,30.0,153.8319806623242
5,2018000007,35.0,179.47064410604494
5,2018000007,40.0,205.10930754976565
5,2018000007,41.195,211.2369481128149
5,2018000008,5.0,25.945128871487753
5,2018000008,10.0,51.89025774297551
5,2018000008,15.0,77.83538661446327
5,2018000008,20.0,103.78051548595101
5,2018000008,25.0,129.72564435743877
5,2018000008,30.0,155.67077322892655
5,2018000008,35.0,181.6159021004143
5,2018000008,40.0,207.56103097190203
5,2018000008,41.195,213.76191677218762
5,2018000009,5.0,26.300491397036563
5,2018000009,10.0,52.600982794073126
5,2018000009,15.0,78.90147419110968
5,2018000009,20.0,105.20196558814625
5,2018000009,25.0,131.50245698518282
5,2018000009,30.0,157.80294838221937
5,2018000009,35.0,184.10343977925595
5,2018000009,40.0,210.4039311762925
5,2018000009,41.195,216.68974862018425
5,2018000010,5.0,26.397345655133705
5,2018000010,10.0,52.79469131026741
5,2018000010,15.0,79.19203696540112
5,2018000010,20.0,105.58938262053482
5,2018000010,25.0,131.98672827566855
5,2018000010,30.0,158.38407393080223
5,2018000010,35.0,184.78141958593596
5,2018000010,40.0,211.17876524106964
5,2018000010,41.195,217.48773085264662
5,2018000011,5.0,26.8623027744819
5,2018000011,10.0,53.7246055489638
5,2018000011,15.0,80.58690832344571
5,2018000011,20.0,107.4492110979276
5,2018000011,25.0,134.31151387240953
5,2018000011,30.0,161.17381664689142
5,2018000011,35.0,188.03611942137331
5,2018000011,40.0,214.8984221958552
5,2018000011,41.195,221.3185125589564
5,2018000012,5.0,27.768071708034554
5,2018000012,10.0,55.53614341606911
5,2018000012,15.0,83.30421512410365
5,2018000012,20.0,111.07228683213822
5,2018000012,25.0,138.84035854017276
5,2018000012,30.0,166.6084302482073
5,2018000012,35.0,194.37650195624187
5,2018000012,40.0,222.14457366427644
5,2018000012,41.195,228.78114280249667
5,2018000013,5.0,28.389677016696886
5,2018000013,10.0,56.77935403339377
5,2018000013,15.0,85.16903105009065
5,2018000013,20.0,113.55870806678755
5,2018000013,25.0,141.94838508348442
5,2018000013,30.0,170.3380621001813
5,2018000013,35.0,198.72773911687818
5,2018000013,40.0,227.1174161335751
5,2018000013,41.195,233.90254894056562
5,2018000014,5.0,29.558272246781385
5,2018000014,10.0,59.11654449356277
5,2018000014,15.0,88.67481674034416
5,2018000014,20.0,118.23308898712554
5,2018000014,25.0,147.7913612339069
5,2018000014,30.0,177.3496334806883
5,2018000014,35.0,206.90790572746968
5,2018000014,40.0,236.46617797425108
5,2018000014,41.195,243.53060504123184
